Hour,Dayweek,Month,Year,Year-Month,Crash_Count
22,Saturday,8,2016,2016-8,1
22,Saturday,8,2017,2017-8,1
22,Saturday,8,2019,2019-8,2
22,Saturday,8,2020,2020-8,1
22,Saturday,9,2015,2015-9,1
22,Saturday,9,2017,2017-9,1
22,Saturday,9,2018,2018-9,2
22,Saturday,9,2020,2020-9,2
22,Saturday,10,2016,2016-10,2
22,Saturday,10,2017,2017-10,1
22,Saturday,10,2018,2018-10,1
22,Saturday,10,2019,2019-10,1
22,Saturday,11,2015,2015-11,1
22,Saturday,11,2016,2016-11,3
22,Saturday,11,2017,2017-11,2
22,Saturday,11,2018,2018-11,1
22,Saturday,11,2020,2020-11,1
22,Saturday,12,2015,2015-12,1
22,Saturday,12,2016,2016-12,1
22,Saturday,12,2017,2017-12,3
22,Saturday,12,2019,2019-12,5
22,Saturday,12,2020,2020-12,1
22,Sunday,1,2015,2015-1,1
22,Sunday,1,2017,2017-1,2
22,Sunday,1,2018,2018-1,1
22,Sunday,1,2020,2020-1,1
22,Sunday,1,2021,2021-1,1
22,Sunday,3,2015,2015-3,1
22,Sunday,3,2018,2018-3,1
22,Sunday,3,2020,2020-3,1
22,Sunday,4,2017,2017-4,1
22,Sunday,4,2018,2018-4,2
22,Sunday,4,2020,2020-4,1
22,Sunday,5,2016,2016-5,2
22,Sunday,5,2017,2017-5,1
22,Sunday,5,2019,2019-5,2
22,Sunday,6,2016,2016-6,1
22,Sunday,6,2021,2021-6,1
22,Sunday,7,2016,2016-7,1
22,Sunday,7,2018,2018-7,1
22,Sunday,9,2015,2015-9,1
22,Sunday,10,2019,2019-10,3
22,Sunday,11,2020,2020-11,1
22,Sunday,12,2015,2015-12,1
22,Sunday,12,2018,2018-12,1
22,Sunday,12,2019,2019-12,1
22,Thursday,1,2015,2015-1,1
22,Thursday,1,2018,2018-1,1
22,Thursday,2,2017,2017-2,1
22,Thursday,2,2019,2019-2,1
22,Thursday,3,2021,2021-3,1
22,Thursday,4,2018,2018-4,1
22,Thursday,4,2019,2019-4,1
22,Thursday,5,2016,2016-5,1
22,Thursday,5,2018,2018-5,1
22,Thursday,6,2020,2020-6,1
22,Thursday,6,2021,2021-6,1
22,Thursday,7,2015,2015-7,1
22,Thursday,8,2018,2018-8,2
22,Thursday,9,2015,2015-9,1
22,Thursday,9,2018,2018-9,1
22,Thursday,9,2020,2020-9,2
22,Thursday,10,2015,2015-10,1
22,Thursday,10,2020,2020-10,3
22,Thursday,11,2016,2016-11,1
22,Thursday,11,2018,2018-11,1
22,Thursday,11,2020,2020-11,2
22,Thursday,12,2015,2015-12,1
22,Thursday,12,2016,2016-12,1
22,Thursday,12,2017,2017-12,1
22,Thursday,12,2019,2019-12,1
22,Thursday,12,2020,2020-12,1
22,Tuesday,1,2016,2016-1,2
22,Tuesday,1,2017,2017-1,1
22,Tuesday,1,2018,2018-1,1
22,Tuesday,1,2019,2019-1,1
22,Tuesday,1,2020,2020-1,1
22,Tuesday,2,2016,2016-2,1
22,Tuesday,2,2019,2019-2,1
22,Tuesday,3,2016,2016-3,1
22,Tuesday,3,2018,2018-3,1
22,Tuesday,3,2019,2019-3,1
22,Tuesday,3,2021,2021-3,1
22,Tuesday,4,2017,2017-4,1
22,Tuesday,4,2021,2021-4,1
22,Tuesday,5,2015,2015-5,1
22,Tuesday,5,2016,2016-5,1
22,Tuesday,5,2018,2018-5,1
22,Tuesday,5,2019,2019-5,1
22,Tuesday,5,2020,2020-5,1
22,Tuesday,5,2021,2021-5,1
22,Tuesday,6,2019,2019-6,1
22,Tuesday,7,2015,2015-7,1
22,Tuesday,7,2021,2021-7,1
22,Tuesday,8,2018,2018-8,1
22,Tuesday,8,2020,2020-8,1
22,Tuesday,9,2016,2016-9,1
22,Tuesday,9,2018,2018-9,1
22,Tuesday,11,2017,2017-11,1
22,Tuesday,11,2019,2019-11,1
22,Tuesday,11,2020,2020-11,2
22,Tuesday,12,2016,2016-12,1
22,Tuesday,12,2017,2017-12,1
22,Tuesday,12,2019,2019-12,1
22,Tuesday,12,2020,2020-12,1
22,Wednesday,1,2015,2015-1,1
22,Wednesday,1,2019,2019-1,1
22,Wednesday,1,2020,2020-1,1
22,Wednesday,1,2021,2021-1,1
22,Wednesday,2,2021,2021-2,1
22,Wednesday,3,2017,2017-3,1
22,Wednesday,3,2021,2021-3,1
22,Wednesday,4,2016,2016-4,1
22,Wednesday,4,2020,2020-4,1
22,Wednesday,5,2017,2017-5,1
22,Wednesday,5,2020,2020-5,1
22,Wednesday,5,2021,2021-5,1
22,Wednesday,6,2019,2019-6,1
22,Wednesday,6,2021,2021-6,1
22,Wednesday,7,2015,2015-7,2
22,Wednesday,7,2018,2018-7,1
22,Wednesday,7,2019,2019-7,1
22,Wednesday,7,2020,2020-7,1
22,Wednesday,8,2015,2015-8,1
22,Wednesday,8,2016,2016-8,2
22,Wednesday,8,2021,2021-8,1
22,Wednesday,10,2016,2016-10,1
22,Wednesday,11,2016,2016-11,1
22,Wednesday,11,2017,2017-11,1
22,Wednesday,11,2020,2020-11,1
22,Wednesday,12,2016,2016-12,2
22,Wednesday,12,2018,2018-12,1
22,Wednesday,12,2020,2020-12,1
23,Friday,1,2015,2015-1,1
23,Friday,1,2017,2017-1,1
23,Friday,1,2019,2019-1,1
23,Friday,1,2020,2020-1,3
23,Friday,1,2021,2021-1,1
23,Friday,2,2015,2015-2,2
23,Friday,2,2016,2016-2,1
23,Friday,2,2020,2020-2,2
23,Friday,3,2016,2016-3,1
23,Friday,3,2017,2017-3,1
23,Friday,3,2018,2018-3,1
23,Friday,4,2015,2015-4,1
23,Friday,4,2016,2016-4,1
23,Friday,4,2018,2018-4,1
23,Friday,5,2015,2015-5,2
23,Friday,5,2016,2016-5,1
23,Friday,5,2017,2017-5,1
23,Friday,5,2018,2018-5,1
23,Friday,5,2020,2020-5,1
23,Friday,5,2021,2021-5,2
23,Friday,6,2016,2016-6,1
23,Friday,6,2018,2018-6,1
23,Friday,6,2019,2019-6,1
23,Friday,6,2021,2021-6,1
23,Friday,7,2015,2015-7,1
23,Friday,7,2016,2016-7,2
23,Friday,7,2017,2017-7,2
23,Friday,7,2020,2020-7,2
23,Friday,7,2021,2021-7,1
23,Friday,8,2015,2015-8,1
23,Friday,8,2016,2016-8,2
23,Friday,8,2018,2018-8,1
23,Friday,8,2019,2019-8,2
23,Friday,9,2016,2016-9,2
23,Friday,9,2018,2018-9,1
23,Friday,9,2019,2019-9,1
23,Friday,9,2020,2020-9,1
23,Friday,10,2016,2016-10,2
23,Friday,11,2018,2018-11,1
23,Friday,11,2020,2020-11,1
23,Friday,12,2016,2016-12,1
23,Friday,12,2017,2017-12,1
23,Monday,2,2015,2015-2,1
23,Monday,2,2017,2017-2,1
23,Monday,3,2017,2017-3,1
23,Monday,3,2020,2020-3,1
23,Monday,4,2015,2015-4,1
23,Monday,4,2017,2017-4,1
23,Monday,5,2019,2019-5,1
23,Monday,7,2018,2018-7,1
23,Monday,7,2019,2019-7,2
23,Monday,8,2016,2016-8,1
23,Monday,9,2016,2016-9,2
23,Monday,10,2016,2016-10,1
23,Monday,10,2017,2017-10,1
23,Monday,11,2017,2017-11,1
23,Monday,11,2019,2019-11,1
23,Saturday,1,2015,2015-1,1
23,Saturday,1,2016,2016-1,1
23,Saturday,1,2021,2021-1,1
23,Saturday,2,2015,2015-2,1
23,Saturday,2,2016,2016-2,3
23,Saturday,2,2020,2020-2,2
23,Saturday,2,2021,2021-2,2
23,Saturday,3,2016,2016-3,2
23,Saturday,3,2020,2020-3,1
23,Saturday,4,2015,2015-4,3
23,Saturday,4,2016,2016-4,1
23,Saturday,4,2017,2017-4,2
23,Saturday,4,2019,2019-4,1
23,Saturday,5,2015,2015-5,1
23,Saturday,5,2020,2020-5,1
23,Saturday,5,2021,2021-5,2
23,Saturday,6,2017,2017-6,1
23,Saturday,6,2018,2018-6,1
23,Saturday,6,2019,2019-6,1
23,Saturday,7,2016,2016-7,1
23,Saturday,7,2017,2017-7,1
23,Saturday,7,2019,2019-7,1
23,Saturday,7,2020,2020-7,1
23,Saturday,7,2021,2021-7,1
23,Saturday,8,2018,2018-8,1
23,Saturday,8,2021,2021-8,1
23,Saturday,9,2015,2015-9,3
23,Saturday,9,2016,2016-9,1
23,Saturday,9,2020,2020-9,1
23,Saturday,10,2015,2015-10,1
23,Saturday,10,2016,2016-10,3
23,Saturday,10,2017,2017-10,1
23,Saturday,10,2018,2018-10,2
23,Saturday,10,2019,2019-10,1
23,Saturday,11,2017,2017-11,2
23,Saturday,11,2018,2018-11,3
23,Saturday,11,2019,2019-11,1
23,Saturday,12,2016,2016-12,1
23,Sunday,1,2018,2018-1,1
23,Sunday,1,2020,2020-1,1
23,Sunday,2,2018,2018-2,2
23,Sunday,2,2021,2021-2,2
23,Sunday,3,2017,2017-3,1
23,Sunday,3,2018,2018-3,1
23,Sunday,3,2020,2020-3,1
23,Sunday,4,2015,2015-4,1
23,Sunday,4,2021,2021-4,1
23,Sunday,5,2018,2018-5,1
23,Sunday,5,2019,2019-5,1
23,Sunday,5,2020,2020-5,1
23,Sunday,6,2017,2017-6,2
23,Sunday,7,2016,2016-7,1
23,Sunday,8,2018,2018-8,1
23,Sunday,8,2019,2019-8,1
23,Sunday,9,2016,2016-9,1
23,Sunday,9,2019,2019-9,1
23,Sunday,9,2020,2020-9,1
23,Sunday,10,2015,2015-10,1
23,Sunday,10,2019,2019-10,1
23,Sunday,10,2020,2020-10,1
23,Sunday,11,2019,2019-11,1
23,Thursday,1,2015,2015-1,2
23,Thursday,1,2021,2021-1,1
23,Thursday,3,2018,2018-3,1
23,Thursday,4,2015,2015-4,1
23,Thursday,4,2019,2019-4,1
23,Thursday,5,2015,2015-5,1
23,Thursday,5,2016,2016-5,1
23,Thursday,5,2020,2020-5,1
23,Thursday,6,2018,2018-6,1
23,Thursday,6,2021,2021-6,2
23,Thursday,7,2020,2020-7,1
23,Thursday,8,2016,2016-8,2
23,Thursday,9,2015,2015-9,1
23,Thursday,9,2017,2017-9,1
23,Thursday,9,2018,2018-9,2
23,Thursday,9,2020,2020-9,1
23,Thursday,10,2015,2015-10,1
23,Thursday,10,2017,2017-10,1
23,Thursday,10,2020,2020-10,2
23,Thursday,12,2017,2017-12,2
23,Thursday,12,2019,2019-12,1
23,Thursday,12,2020,2020-12,1
23,Tuesday,1,2015,2015-1,2
23,Tuesday,1,2017,2017-1,1
23,Tuesday,2,2019,2019-2,2
23,Tuesday,2,2021,2021-2,1
23,Tuesday,3,2015,2015-3,1
23,Tuesday,3,2018,2018-3,1
23,Tuesday,3,2019,2019-3,1
23,Tuesday,6,2017,2017-6,1
23,Tuesday,6,2021,2021-6,1
23,Tuesday,7,2016,2016-7,1
23,Tuesday,7,2019,2019-7,1
23,Tuesday,8,2015,2015-8,2
23,Tuesday,8,2018,2018-8,1
23,Tuesday,8,2020,2020-8,1
23,Tuesday,9,2016,2016-9,1
23,Tuesday,9,2020,2020-9,1
23,Tuesday,10,2015,2015-10,1
23,Tuesday,10,2016,2016-10,1
23,Tuesday,10,2018,2018-10,1
23,Tuesday,10,2020,2020-10,2
23,Tuesday,11,2016,2016-11,1
23,Tuesday,11,2018,2018-11,1
23,Tuesday,12,2015,2015-12,2
23,Tuesday,12,2016,2016-12,2
23,Tuesday,12,2018,2018-12,1
23,Wednesday,2,2016,2016-2,1
23,Wednesday,2,2020,2020-2,1
23,Wednesday,3,2018,2018-3,1
23,Wednesday,4,2021,2021-4,2
23,Wednesday,5,2018,2018-5,3
23,Wednesday,5,2019,2019-5,1
23,Wednesday,6,2017,2017-6,1
23,Wednesday,6,2018,2018-6,1
23,Wednesday,6,2019,2019-6,2
23,Wednesday,6,2021,2021-6,2
23,Wednesday,7,2016,2016-7,1
23,Wednesday,7,2017,2017-7,1
23,Wednesday,7,2018,2018-7,1
23,Wednesday,8,2017,2017-8,1
23,Wednesday,9,2020,2020-9,2
23,Wednesday,10,2015,2015-10,2
23,Wednesday,10,2019,2019-10,1
23,Wednesday,11,2017,2017-11,1
23,Wednesday,11,2020,2020-11,1
23,Wednesday,12,2016,2016-12,1
23,Wednesday,12,2018,2018-12,1
23,Wednesday,12,2020,2020-12,1
